gw_id,village_id,village_name,date,week_number,depth_below_surface_m,trend,classification,source,confidence
GWVLG0075W19,VLG0075,Shivani,2025-05-12,19,79.89,declining,critical,CGWB_synthetic,medium
GWVLG0075W20,VLG0075,Shivani,2025-05-19,20,80.17,declining,critical,CGWB_synthetic,medium
GWVLG0075W21,VLG0075,Shivani,2025-05-26,21,80.44,declining,critical,CGWB_synthetic,medium
GWVLG0075W22,VLG0075,Shivani,2025-06-02,22,80.71,declining,critical,CGWB_synthetic,medium
GWVLG0075W23,VLG0075,Shivani,2025-06-09,23,80.93,declining,critical,CGWB_synthetic,medium
GWVLG0075W24,VLG0075,Shivani,2025-06-16,24,80.83,declining,critical,CGWB_synthetic,medium
GWVLG0075W25,VLG0075,Shivani,2025-06-23,25,80.65,stable,critical,CGWB_synthetic,medium
GWVLG0075W26,VLG0075,Shivani,2025-06-30,26,80.52,stable,critical,CGWB_synthetic,medium
GWVLG0075W27,VLG0075,Shivani,2025-07-07,27,80.45,rising,critical,CGWB_synthetic,medium
GWVLG0075W28,VLG0075,Shivani,2025-07-14,28,80.37,rising,critical,CGWB_synthetic,medium
GWVLG0075W29,VLG0075,Shivani,2025-07-21,29,80.25,rising,critical,CGWB_synthetic,medium
GWVLG0075W30,VLG0075,Shivani,2025-07-28,30,80.08,rising,critical,CGWB_synthetic,medium
GWVLG0075W31,VLG0075,Shivani,2025-08-04,31,79.99,rising,critical,CGWB_synthetic,medium
GWVLG0075W32,VLG0075,Shivani,2025-08-11,32,79.87,rising,critical,CGWB_synthetic,medium
GWVLG0075W33,VLG0075,Shivani,2025-08-18,33,79.64,rising,critical,CGWB_synthetic,medium
GWVLG0075W34,VLG0075,Shivani,2025-08-25,34,79.56,rising,critical,CGWB_synthetic,medium
GWVLG0075W35,VLG0075,Shivani,2025-09-01,35,79.43,rising,critical,CGWB_synthetic,medium
GWVLG0075W36,VLG0075,Shivani,2025-09-08,36,79.37,rising,critical,CGWB_synthetic,medium
GWVLG0075W37,VLG0075,Shivani,2025-09-15,37,79.2,rising,critical,CGWB_synthetic,medium
GWVLG0075W38,VLG0075,Shivani,2025-09-22,38,78.92,rising,critical,CGWB_synthetic,medium
GWVLG0075W39,VLG0075,Shivani,2025-09-29,39,78.81,rising,critical,CGWB_synthetic,medium
GWVLG0075W40,VLG0075,Shivani,2025-10-06,40,79.08,stable,critical,CGWB_synthetic,medium
GWVLG0075W41,VLG0075,Shivani,2025-10-13,41,79.28,stable,critical,CGWB_synthetic,medium
GWVLG0075W42,VLG0075,Shivani,2025-10-20,42,79.51,declining,critical,CGWB_synthetic,medium
GWVLG0075W43,VLG0075,Shivani,2025-10-27,43,79.84,declining,critical,CGWB_synthetic,medium
GWVLG0075W44,VLG0075,Shivani,2025-11-03,44,80.09,declining,critical,CGWB_synthetic,medium
GWVLG0075W45,VLG0075,Shivani,2025-11-10,45,80.37,declining,critical,CGWB_synthetic,medium
GWVLG0075W46,VLG0075,Shivani,2025-11-17,46,80.6,declining,critical,CGWB_synthetic,medium
GWVLG0075W47,VLG0075,Shivani,2025-11-24,47,80.79,declining,critical,CGWB_synthetic,medium
GWVLG0075W48,VLG0075,Shivani,2025-12-01,48,81.04,declining,critical,CGWB_synthetic,medium
GWVLG0075W49,VLG0075,Shivani,2025-12-08,49,81.29,declining,critical,CGWB_synthetic,medium
GWVLG0075W50,VLG0075,Shivani,2025-12-15,50,81.53,declining,critical,CGWB_synthetic,medium
GWVLG0075W51,VLG0075,Shivani,2025-12-22,51,81.78,declining,critical,CGWB_synthetic,medium
GWVLG0075W52,VLG0075,Shivani,2025-12-29,52,82.04,declining,critical,CGWB_synthetic,medium
GWVLG0076W01,VLG0076,Ladgaon,2025-01-06,1,40.52,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W02,VLG0076,Ladgaon,2025-01-13,2,40.59,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W03,VLG0076,Ladgaon,2025-01-20,3,40.61,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W04,VLG0076,Ladgaon,2025-01-27,4,40.66,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W05,VLG0076,Ladgaon,2025-02-03,5,40.72,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W06,VLG0076,Ladgaon,2025-02-10,6,40.74,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W07,VLG0076,Ladgaon,2025-02-17,7,40.78,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W08,VLG0076,Ladgaon,2025-02-24,8,40.87,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W09,VLG0076,Ladgaon,2025-03-03,9,40.98,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W10,VLG0076,Ladgaon,2025-03-10,10,41.03,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W11,VLG0076,Ladgaon,2025-03-17,11,41.12,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W12,VLG0076,Ladgaon,2025-03-24,12,41.13,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W13,VLG0076,Ladgaon,2025-03-31,13,41.22,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W14,VLG0076,Ladgaon,2025-04-07,14,41.26,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W15,VLG0076,Ladgaon,2025-04-14,15,41.34,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W16,VLG0076,Ladgaon,2025-04-21,16,41.4,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W17,VLG0076,Ladgaon,2025-04-28,17,41.51,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W18,VLG0076,Ladgaon,2025-05-05,18,41.55,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W19,VLG0076,Ladgaon,2025-05-12,19,41.63,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W20,VLG0076,Ladgaon,2025-05-19,20,41.69,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W21,VLG0076,Ladgaon,2025-05-26,21,41.75,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W22,VLG0076,Ladgaon,2025-06-02,22,41.82,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W23,VLG0076,Ladgaon,2025-06-09,23,41.86,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W24,VLG0076,Ladgaon,2025-06-16,24,41.58,stable,semi-critical,CGWB_synthetic,high
GWVLG0076W25,VLG0076,Ladgaon,2025-06-23,25,41.29,rising,semi-critical,CGWB_synthetic,high
GWVLG0076W26,VLG0076,Ladgaon,2025-06-30,26,41.03,rising,semi-critical,CGWB_synthetic,high
GWVLG0076W27,VLG0076,Ladgaon,2025-07-07,27,40.75,rising,semi-critical,CGWB_synthetic,high
GWVLG0076W28,VLG0076,Ladgaon,2025-07-14,28,40.51,rising,semi-critical,CGWB_synthetic,high
GWVLG0076W29,VLG0076,Ladgaon,2025-07-21,29,40.28,rising,semi-critical,CGWB_synthetic,high
GWVLG0076W30,VLG0076,Ladgaon,2025-07-28,30,39.94,rising,safe,CGWB_synthetic,high
GWVLG0076W31,VLG0076,Ladgaon,2025-08-04,31,39.71,rising,safe,CGWB_synthetic,high
GWVLG0076W32,VLG0076,Ladgaon,2025-08-11,32,39.37,rising,safe,CGWB_synthetic,high
GWVLG0076W33,VLG0076,Ladgaon,2025-08-18,33,39.12,rising,safe,CGWB_synthetic,high
GWVLG0076W34,VLG0076,Ladgaon,2025-08-25,34,38.87,rising,safe,CGWB_synthetic,high
GWVLG0076W35,VLG0076,Ladgaon,2025-09-01,35,38.49,rising,safe,CGWB_synthetic,high
GWVLG0076W36,VLG0076,Ladgaon,2025-09-08,36,38.22,rising,safe,CGWB_synthetic,high
GWVLG0076W37,VLG0076,Ladgaon,2025-09-15,37,37.91,rising,safe,CGWB_synthetic,high
GWVLG0076W38,VLG0076,Ladgaon,2025-09-22,38,37.6,rising,safe,CGWB_synthetic,high
GWVLG0076W39,VLG0076,Ladgaon,2025-09-29,39,37.38,rising,safe,CGWB_synthetic,high
GWVLG0076W40,VLG0076,Ladgaon,2025-10-06,40,37.43,rising,safe,CGWB_synthetic,high
GWVLG0076W41,VLG0076,Ladgaon,2025-10-13,41,37.47,rising,safe,CGWB_synthetic,high
GWVLG0076W42,VLG0076,Ladgaon,2025-10-20,42,37.54,stable,safe,CGWB_synthetic,high
GWVLG0076W43,VLG0076,Ladgaon,2025-10-27,43,37.63,stable,safe,CGWB_synthetic,high
GWVLG0076W44,VLG0076,Ladgaon,2025-11-03,44,37.69,stable,safe,CGWB_synthetic,high
GWVLG0076W45,VLG0076,Ladgaon,2025-11-10,45,37.8,stable,safe,CGWB_synthetic,high
GWVLG0076W46,VLG0076,Ladgaon,2025-11-17,46,37.88,stable,safe,CGWB_synthetic,high
GWVLG0076W47,VLG0076,Ladgaon,2025-11-24,47,37.88,stable,safe,CGWB_synthetic,high
GWVLG0076W48,VLG0076,Ladgaon,2025-12-01,48,37.93,stable,safe,CGWB_synthetic,high
GWVLG0076W49,VLG0076,Ladgaon,2025-12-08,49,37.98,stable,safe,CGWB_synthetic,high
GWVLG0076W50,VLG0076,Ladgaon,2025-12-15,50,38.06,stable,safe,CGWB_synthetic,high
GWVLG0076W51,VLG0076,Ladgaon,2025-12-22,51,38.05,stable,safe,CGWB_synthetic,high
GWVLG0076W52,VLG0076,Ladgaon,2025-12-29,52,38.2,stable,safe,CGWB_synthetic,high
GWVLG0077W01,VLG0077,Bhisi,2025-01-06,1,53.62,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W02,VLG0077,Bhisi,2025-01-13,2,53.69,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W03,VLG0077,Bhisi,2025-01-20,3,53.73,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W04,VLG0077,Bhisi,2025-01-27,4,53.77,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W05,VLG0077,Bhisi,2025-02-03,5,53.8,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W06,VLG0077,Bhisi,2025-02-10,6,53.82,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W07,VLG0077,Bhisi,2025-02-17,7,53.84,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W08,VLG0077,Bhisi,2025-02-24,8,53.85,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W09,VLG0077,Bhisi,2025-03-03,9,53.89,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W10,VLG0077,Bhisi,2025-03-10,10,53.88,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W11,VLG0077,Bhisi,2025-03-17,11,53.93,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W12,VLG0077,Bhisi,2025-03-24,12,53.97,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W13,VLG0077,Bhisi,2025-03-31,13,54.02,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W14,VLG0077,Bhisi,2025-04-07,14,54.05,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W15,VLG0077,Bhisi,2025-04-14,15,54.18,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W16,VLG0077,Bhisi,2025-04-21,16,54.27,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W17,VLG0077,Bhisi,2025-04-28,17,54.27,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W18,VLG0077,Bhisi,2025-05-05,18,54.32,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W19,VLG0077,Bhisi,2025-05-12,19,54.35,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W20,VLG0077,Bhisi,2025-05-19,20,54.36,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W21,VLG0077,Bhisi,2025-05-26,21,54.36,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W22,VLG0077,Bhisi,2025-06-02,22,54.42,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W23,VLG0077,Bhisi,2025-06-09,23,54.44,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W24,VLG0077,Bhisi,2025-06-16,24,54.21,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W25,VLG0077,Bhisi,2025-06-23,25,53.98,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W26,VLG0077,Bhisi,2025-06-30,26,53.77,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W27,VLG0077,Bhisi,2025-07-07,27,53.44,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W28,VLG0077,Bhisi,2025-07-14,28,53.19,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W29,VLG0077,Bhisi,2025-07-21,29,52.94,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W30,VLG0077,Bhisi,2025-07-28,30,52.64,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W31,VLG0077,Bhisi,2025-08-04,31,52.32,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W32,VLG0077,Bhisi,2025-08-11,32,52.12,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W33,VLG0077,Bhisi,2025-08-18,33,51.85,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W34,VLG0077,Bhisi,2025-08-25,34,51.6,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W35,VLG0077,Bhisi,2025-09-01,35,51.28,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W36,VLG0077,Bhisi,2025-09-08,36,50.94,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W37,VLG0077,Bhisi,2025-09-15,37,50.63,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W38,VLG0077,Bhisi,2025-09-22,38,50.34,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W39,VLG0077,Bhisi,2025-09-29,39,50.01,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W40,VLG0077,Bhisi,2025-10-06,40,50.05,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W41,VLG0077,Bhisi,2025-10-13,41,50.05,rising,semi-critical,CGWB_synthetic,high
GWVLG0077W42,VLG0077,Bhisi,2025-10-20,42,50.06,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W43,VLG0077,Bhisi,2025-10-27,43,50.12,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W44,VLG0077,Bhisi,2025-11-03,44,50.18,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W45,VLG0077,Bhisi,2025-11-10,45,50.21,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W46,VLG0077,Bhisi,2025-11-17,46,50.22,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W47,VLG0077,Bhisi,2025-11-24,47,50.24,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W48,VLG0077,Bhisi,2025-12-01,48,50.27,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W49,VLG0077,Bhisi,2025-12-08,49,50.33,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W50,VLG0077,Bhisi,2025-12-15,50,50.4,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W51,VLG0077,Bhisi,2025-12-22,51,50.43,stable,semi-critical,CGWB_synthetic,high
GWVLG0077W52,VLG0077,Bhisi,2025-12-29,52,50.44,stable,semi-critical,CGWB_synthetic,high
GWVLG0078W01,VLG0078,Pimpalwada,2025-01-06,1,50.55,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W02,VLG0078,Pimpalwada,2025-01-13,2,50.69,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W03,VLG0078,Pimpalwada,2025-01-20,3,50.85,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W04,VLG0078,Pimpalwada,2025-01-27,4,50.97,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W05,VLG0078,Pimpalwada,2025-02-03,5,51.14,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W06,VLG0078,Pimpalwada,2025-02-10,6,51.31,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W07,VLG0078,Pimpalwada,2025-02-17,7,51.49,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W08,VLG0078,Pimpalwada,2025-02-24,8,51.63,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W09,VLG0078,Pimpalwada,2025-03-03,9,51.78,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W10,VLG0078,Pimpalwada,2025-03-10,10,51.95,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W11,VLG0078,Pimpalwada,2025-03-17,11,52.1,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W12,VLG0078,Pimpalwada,2025-03-24,12,52.21,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W13,VLG0078,Pimpalwada,2025-03-31,13,52.33,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W14,VLG0078,Pimpalwada,2025-04-07,14,52.47,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W15,VLG0078,Pimpalwada,2025-04-14,15,52.56,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W16,VLG0078,Pimpalwada,2025-04-21,16,52.69,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W17,VLG0078,Pimpalwada,2025-04-28,17,52.85,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W18,VLG0078,Pimpalwada,2025-05-05,18,52.91,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W19,VLG0078,Pimpalwada,2025-05-12,19,53.09,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W20,VLG0078,Pimpalwada,2025-05-19,20,53.25,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W21,VLG0078,Pimpalwada,2025-05-26,21,53.37,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W22,VLG0078,Pimpalwada,2025-06-02,22,53.52,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W23,VLG0078,Pimpalwada,2025-06-09,23,53.65,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W24,VLG0078,Pimpalwada,2025-06-16,24,53.51,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W25,VLG0078,Pimpalwada,2025-06-23,25,53.36,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W26,VLG0078,Pimpalwada,2025-06-30,26,53.09,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W27,VLG0078,Pimpalwada,2025-07-07,27,52.92,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W28,VLG0078,Pimpalwada,2025-07-14,28,52.71,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W29,VLG0078,Pimpalwada,2025-07-21,29,52.51,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W30,VLG0078,Pimpalwada,2025-07-28,30,52.28,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W31,VLG0078,Pimpalwada,2025-08-04,31,52.16,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W32,VLG0078,Pimpalwada,2025-08-11,32,52.02,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W33,VLG0078,Pimpalwada,2025-08-18,33,51.78,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W34,VLG0078,Pimpalwada,2025-08-25,34,51.51,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W35,VLG0078,Pimpalwada,2025-09-01,35,51.29,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W36,VLG0078,Pimpalwada,2025-09-08,36,51.11,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W37,VLG0078,Pimpalwada,2025-09-15,37,50.93,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W38,VLG0078,Pimpalwada,2025-09-22,38,50.79,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W39,VLG0078,Pimpalwada,2025-09-29,39,50.63,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W40,VLG0078,Pimpalwada,2025-10-06,40,50.79,rising,semi-critical,CGWB_synthetic,medium
GWVLG0078W41,VLG0078,Pimpalwada,2025-10-13,41,50.93,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W42,VLG0078,Pimpalwada,2025-10-20,42,51.02,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W43,VLG0078,Pimpalwada,2025-10-27,43,51.14,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W44,VLG0078,Pimpalwada,2025-11-03,44,51.3,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W45,VLG0078,Pimpalwada,2025-11-10,45,51.43,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W46,VLG0078,Pimpalwada,2025-11-17,46,51.58,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W47,VLG0078,Pimpalwada,2025-11-24,47,51.7,declining,semi-critical,CGWB_synthetic,medium
GWVLG0078W48,VLG0078,Pimpalwada,2025-12-01,48,51.8,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W49,VLG0078,Pimpalwada,2025-12-08,49,51.93,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W50,VLG0078,Pimpalwada,2025-12-15,50,52.07,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W51,VLG0078,Pimpalwada,2025-12-22,51,52.18,stable,semi-critical,CGWB_synthetic,medium
GWVLG0078W52,VLG0078,Pimpalwada,2025-12-29,52,52.3,declining,semi-critical,CGWB_synthetic,medium
GWVLG0079W01,VLG0079,Koradi,2025-01-06,1,80.3,stable,critical,CGWB_synthetic,medium
GWVLG0079W02,VLG0079,Koradi,2025-01-13,2,80.38,stable,critical,CGWB_synthetic,medium
GWVLG0079W03,VLG0079,Koradi,2025-01-20,3,80.54,stable,critical,CGWB_synthetic,medium
GWVLG0079W04,VLG0079,Koradi,2025-01-27,4,80.66,stable,critical,CGWB_synthetic,medium
GWVLG0079W05,VLG0079,Koradi,2025-02-03,5,80.79,stable,critical,CGWB_synthetic,medium
GWVLG0079W06,VLG0079,Koradi,2025-02-10,6,80.84,stable,critical,CGWB_synthetic,medium
GWVLG0079W07,VLG0079,Koradi,2025-02-17,7,80.92,stable,critical,CGWB_synthetic,medium
GWVLG0079W08,VLG0079,Koradi,2025-02-24,8,81.06,stable,critical,CGWB_synthetic,medium
GWVLG0079W09,VLG0079,Koradi,2025-03-03,9,81.19,stable,critical,CGWB_synthetic,medium
GWVLG0079W10,VLG0079,Koradi,2025-03-10,10,81.3,stable,critical,CGWB_synthetic,medium
GWVLG0079W11,VLG0079,Koradi,2025-03-17,11,81.43,declining,critical,CGWB_synthetic,medium
GWVLG0079W12,VLG0079,Koradi,2025-03-24,12,81.6,declining,critical,CGWB_synthetic,medium
GWVLG0079W13,VLG0079,Koradi,2025-03-31,13,81.71,declining,critical,CGWB_synthetic,medium
GWVLG0079W14,VLG0079,Koradi,2025-04-07,14,81.83,declining,critical,CGWB_synthetic,medium
GWVLG0079W15,VLG0079,Koradi,2025-04-14,15,81.95,declining,critical,CGWB_synthetic,medium
GWVLG0079W16,VLG0079,Koradi,2025-04-21,16,82.14,declining,critical,CGWB_synthetic,medium
GWVLG0079W17,VLG0079,Koradi,2025-04-28,17,82.19,stable,critical,CGWB_synthetic,medium
GWVLG0079W18,VLG0079,Koradi,2025-05-05,18,82.33,stable,critical,CGWB_synthetic,medium
GWVLG0079W19,VLG0079,Koradi,2025-05-12,19,82.44,stable,critical,CGWB_synthetic,medium
GWVLG0079W20,VLG0079,Koradi,2025-05-19,20,82.58,stable,critical,CGWB_synthetic,medium
GWVLG0079W21,VLG0079,Koradi,2025-05-26,21,82.67,stable,critical,CGWB_synthetic,medium
GWVLG0079W22,VLG0079,Koradi,2025-06-02,22,82.79,stable,critical,CGWB_synthetic,medium
GWVLG0079W23,VLG0079,Koradi,2025-06-09,23,82.93,stable,critical,CGWB_synthetic,medium
GWVLG0079W24,VLG0079,Koradi,2025-06-16,24,82.88,stable,critical,CGWB_synthetic,medium
GWVLG0079W25,VLG0079,Koradi,2025-06-23,25,82.72,stable,critical,CGWB_synthetic,medium
GWVLG0079W26,VLG0079,Koradi,2025-06-30,26,82.48,rising,critical,CGWB_synthetic,medium
GWVLG0079W27,VLG0079,Koradi,2025-07-07,27,82.26,rising,critical,CGWB_synthetic,medium
GWVLG0079W28,VLG0079,Koradi,2025-07-14,28,82.04,rising,critical,CGWB_synthetic,medium
GWVLG0079W29,VLG0079,Koradi,2025-07-21,29,81.75,rising,critical,CGWB_synthetic,medium
GWVLG0079W30,VLG0079,Koradi,2025-07-28,30,81.53,rising,critical,CGWB_synthetic,medium
GWVLG0079W31,VLG0079,Koradi,2025-08-04,31,81.37,rising,critical,CGWB_synthetic,medium
GWVLG0079W32,VLG0079,Koradi,2025-08-11,32,81.1,rising,critical,CGWB_synthetic,medium
GWVLG0079W33,VLG0079,Koradi,2025-08-18,33,80.96,rising,critical,CGWB_synthetic,medium
GWVLG0079W34,VLG0079,Koradi,2025-08-25,34,80.78,rising,critical,CGWB_synthetic,medium
GWVLG0079W35,VLG0079,Koradi,2025-09-01,35,80.54,rising,critical,CGWB_synthetic,medium
GWVLG0079W36,VLG0079,Koradi,2025-09-08,36,80.34,rising,critical,CGWB_synthetic,medium
GWVLG0079W37,VLG0079,Koradi,2025-09-15,37,80.22,rising,critical,CGWB_synthetic,medium
GWVLG0079W38,VLG0079,Koradi,2025-09-22,38,80.05,rising,critical,CGWB_synthetic,medium
GWVLG0079W39,VLG0079,Koradi,2025-09-29,39,79.85,rising,critical,CGWB_synthetic,medium
GWVLG0079W40,VLG0079,Koradi,2025-10-06,40,79.96,rising,critical,CGWB_synthetic,medium
GWVLG0079W41,VLG0079,Koradi,2025-10-13,41,80.08,stable,critical,CGWB_synthetic,medium
GWVLG0079W42,VLG0079,Koradi,2025-10-20,42,80.18,stable,critical,CGWB_synthetic,medium
GWVLG0079W43,VLG0079,Koradi,2025-10-27,43,80.24,stable,critical,CGWB_synthetic,medium
GWVLG0079W44,VLG0079,Koradi,2025-11-03,44,80.42,stable,critical,CGWB_synthetic,medium
GWVLG0079W45,VLG0079,Koradi,2025-11-10,45,80.54,stable,critical,CGWB_synthetic,medium
GWVLG0079W46,VLG0079,Koradi,2025-11-17,46,80.67,stable,critical,CGWB_synthetic,medium
GWVLG0079W47,VLG0079,Koradi,2025-11-24,47,80.78,declining,critical,CGWB_synthetic,medium
GWVLG0079W48,VLG0079,Koradi,2025-12-01,48,80.87,stable,critical,CGWB_synthetic,medium
GWVLG0079W49,VLG0079,Koradi,2025-12-08,49,80.99,stable,critical,CGWB_synthetic,medium
GWVLG0079W50,VLG0079,Koradi,2025-12-15,50,81.05,stable,critical,CGWB_synthetic,medium
GWVLG0079W51,VLG0079,Koradi,2025-12-22,51,81.24,stable,critical,CGWB_synthetic,medium
GWVLG0079W52,VLG0079,Koradi,2025-12-29,52,81.32,stable,critical,CGWB_synthetic,medium
GWVLG0080W01,VLG0080,Navegaon,2025-01-06,1,22.18,stable,safe,CGWB_synthetic,high
GWVLG0080W02,VLG0080,Navegaon,2025-01-13,2,22.23,stable,safe,CGWB_synthetic,high
GWVLG0080W03,VLG0080,Navegaon,2025-01-20,3,22.27,stable,safe,CGWB_synthetic,high
GWVLG0080W04,VLG0080,Navegaon,2025-01-27,4,22.37,stable,safe,CGWB_synthetic,high
GWVLG0080W05,VLG0080,Navegaon,2025-02-03,5,22.47,stable,safe,CGWB_synthetic,high
GWVLG0080W06,VLG0080,Navegaon,2025-02-10,6,22.47,stable,safe,CGWB_synthetic,high
GWVLG0080W07,VLG0080,Navegaon,2025-02-17,7,22.55,stable,safe,CGWB_synthetic,high
GWVLG0080W08,VLG0080,Navegaon,2025-02-24,8,22.58,stable,safe,CGWB_synthetic,high
GWVLG0080W09,VLG0080,Navegaon,2025-03-03,9,22.63,stable,safe,CGWB_synthetic,high
